disease,window,state,concern,burden,pool_burden,D,D_lo,D_hi,excludes_zero,burden_percentile,trend,gop_margin,gate,action,reason,content_row,target_row
covid,November 30 - December 27,ri,38.8,0.7425,0.6937,0.8939,-0.2423,1.5262,False,0.529,flat,-14.16,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nd,29.5,0.7575,0.6937,-0.8016,-1.671,0.2475,False,0.549,widening,37.39,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ny,35.8,0.5325,0.6937,0.9304,-0.598,1.7702,False,0.373,closing,-12.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ak,31.5,0.345,0.6937,0.4054,-0.625,1.6022,False,0.216,closing,13.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ms,31.3,0.795,0.6937,-0.6425,-1.9629,0.6754,False,0.588,closing,23.15,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,or,37.4,0.2075,0.6937,2.1624,1.5226,2.5309,True,0.078,widening,-14.87,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,co,35.0,0.6425,0.6937,0.5408,-0.2506,1.0145,False,0.451,flat,-11.29,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ky,32.0,1.055,0.6937,-1.4489,-2.1249,-0.4897,True,0.882,widening,31.03,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ca,40.0,0.155,0.6937,2.8303,2.384,3.1949,True,0.039,closing,-20.8,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,dc,51.1,0.205,0.6937,3.6443,3.3433,3.6443,True,0.059,closing,-86.63,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ut,26.3,0.3375,0.6937,-0.5567,-1.2005,1.1628,False,0.196,closing,22.21,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,al,32.1,0.45,0.6937,0.3468,-0.3269,1.0636,False,0.275,closing,30.88,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,sc,33.5,0.4775,0.6937,0.3519,-0.2879,1.1229,False,0.333,closing,18.12,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,mo,25.1,0.9675,0.6937,-2.5165,-3.012,-0.6487,True,0.843,widening,18.67,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,va,38.1,0.4925,0.6937,1.2651,0.4439,1.6995,True,0.353,closing,-5.89,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nh,35.1,0.895,0.6937,-0.1693,-1.2597,0.3755,False,0.755,closing,-2.82,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,sd,23.9,0.765,0.6937,-2.215,-2.215,-1.0872,True,0.569,flat,29.89,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,tx,34.3,0.4,0.6937,0.8814,0.2339,1.4108,True,0.235,closing,13.88,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,hi,41.8,0.12,0.6937,3.3737,2.414,3.8387,True,0.02,widening,-23.56,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,de,37.9,0.575,0.6937,1.0945,0.2452,1.5972,True,0.392,closing,-14.96,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ar,27.4,0.8425,0.6937,-1.5006,-2.1646,-0.7398,True,0.667,widening,31.34,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,in,29.5,1.3325,0.6937,-2.2795,-3.1489,-1.2303,True,0.961,widening,19.3,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ok,31.2,0.74,0.6937,-0.4783,-1.0807,0.3682,False,0.5,widening,34.94,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,mn,36.6,0.88,0.6937,0.1721,-1.0048,0.8014,False,0.706,closing,-4.34,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ct,42.7,0.935,0.6937,0.625,0.0,0.9677,False,0.804,widening,-14.76,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,tn,30.6,0.8875,0.6937,-1.173,-1.8617,-0.2645,True,0.725,closing,30.12,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nm,40.0,1.3925,0.6937,-0.7073,-1.6237,-0.1944,True,0.98,closing,-6.14,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,id,26.6,0.5825,0.6937,-1.0604,-1.5254,-0.3145,True,0.412,closing,37.52,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,mt,30.7,0.835,0.6937,-0.902,-1.4489,-0.2475,True,0.647,closing,20.58,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ks,28.1,0.8175,0.6937,-1.2635,-2.3133,0.4929,False,0.608,widening,16.41,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,pa,34.4,0.8325,0.6937,-0.0747,-0.9085,0.576,False,0.627,closing,1.73,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,me,34.1,1.0,0.6937,-0.9235,-1.6946,-0.219,True,0.863,widening,-7.09,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,az,34.7,0.435,0.6937,0.9931,-0.3456,1.9783,False,0.255,flat,5.59,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,wv,33.9,1.5375,0.6937,-2.1181,-2.7444,-1.3336,True,1.0,widening,42.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nv,32.5,0.2825,0.6937,0.9108,0.3037,1.6072,True,0.137,flat,3.16,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,md,49.4,0.465,0.6937,2.2712,1.7008,2.5723,True,0.314,widening,-29.51,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ne,28.5,0.68,0.6937,-0.7729,-1.4779,0.0966,False,0.471,widening,20.84,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,la,34.7,0.335,0.6937,1.2607,0.2058,1.9622,True,0.176,widening,22.36,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,wy,24.7,0.74,0.6937,-1.7447,-2.0458,-0.918,True,0.5,widening,46.96,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nj,35.1,0.59,0.6937,0.6693,-0.3084,1.1361,False,0.431,flat,-6.03,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ga,32.1,0.3275,0.6937,0.7518,-0.7487,2.2185,False,0.157,widening,2.21,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,nc,41.2,0.4625,0.6937,1.7563,0.8013,2.3267,True,0.294,widening,3.26,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,fl,33.4,0.2475,0.6937,1.0533,0.329,1.9995,True,0.118,flat,13.22,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,oh,26.7,1.18,0.6937,-2.6245,-3.496,-1.232,True,0.941,widening,11.31,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,ia,28.4,0.965,0.6937,-1.8115,-2.4439,-1.0145,True,0.824,widening,13.45,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,mi,34.0,1.09,0.6937,-1.1743,-1.9347,-0.3973,True,0.902,widening,1.44,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,wi,29.1,0.8575,0.6937,-1.2495,-1.8745,-0.545,True,0.686,widening,0.87,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,November 30 - December 27,wa,35.8,0.215,0.6937,1.8901,0.1054,2.8782,True,0.098,widening,-18.93,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ks,26.2,0.924,0.8171,-1.1581,-2.1665,-0.2417,True,0.549,closing,16.41,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,oh,28.6,1.278,0.8171,-1.8895,-3.09,-0.4049,True,0.863,closing,11.31,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,nh,33.8,1.12,0.8171,-0.6986,-1.1229,-0.1166,True,0.765,widening,-2.82,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,co,35.2,0.7,0.8171,0.4892,-0.199,1.0872,False,0.451,flat,-11.29,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,fl,36.2,0.322,0.8171,1.7008,0.696,2.6245,True,0.118,widening,13.22,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,nj,37.7,0.684,0.8171,1.0782,0.2916,1.5472,True,0.412,widening,-6.03,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,sc,32.2,0.506,0.8171,0.2645,-0.1784,0.8513,False,0.294,flat,18.12,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,wv,29.4,1.842,0.8171,-2.7144,-3.2683,-2.215,True,1.0,widening,42.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,nv,34.2,0.236,0.8171,1.5712,0.7516,2.3682,True,0.078,widening,3.16,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ms,34.0,0.718,0.8171,0.1689,-0.6398,1.1166,False,0.471,closing,23.15,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ky,34.0,1.136,0.8171,-0.6639,-1.5374,0.3685,False,0.784,closing,31.03,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,tn,31.3,0.686,0.8171,-0.2017,-0.6754,0.2906,False,0.431,closing,30.12,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,nd,25.0,1.116,0.8171,-2.0412,-2.685,-1.2896,True,0.745,widening,37.39,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ca,40.0,0.156,0.8171,3.2683,2.5723,3.6443,True,0.02,widening,-20.8,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,al,36.9,0.486,0.8171,1.2896,0.6151,1.8135,True,0.275,widening,30.88,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,wy,25.7,0.928,0.8171,-1.3435,-1.9139,-0.9462,True,0.569,closing,46.96,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ut,21.9,0.338,0.8171,-1.0498,-1.0498,0.4622,False,0.157,widening,22.21,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,in,30.6,1.342,0.8171,-1.6627,-2.1249,-1.1048,True,0.882,closing,19.3,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,pa,33.6,0.964,0.8171,-0.4892,-0.7925,0.1043,False,0.647,widening,1.73,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,sd,26.2,1.51,0.8171,-2.4876,-3.1949,-2.0412,True,0.941,widening,29.89,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,wa,35.1,0.27,0.8171,1.5972,0.2837,2.8782,True,0.098,closing,-18.93,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,tx,35.0,0.356,0.8171,1.1128,0.626,1.6057,True,0.196,widening,13.88,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ri,35.6,0.86,0.8171,0.3475,-0.7227,1.2556,False,0.529,closing,-14.16,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ak,31.1,0.326,0.8171,0.6296,0.0,1.6072,False,0.137,widening,13.69,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,il,37.6,1.544,0.8171,-0.8381,-1.3804,-0.3761,True,0.961,closing,-11.14,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,vt,37.7,0.962,0.8171,0.5414,-0.2934,1.1327,False,0.627,flat,-32.77,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,nm,41.3,0.982,0.8171,1.0992,-0.1819,1.2936,False,0.696,widening,-6.14,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,de,36.8,0.978,0.8171,0.2194,-0.4439,0.8027,False,0.667,closing,-14.96,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ma,41.1,0.948,0.8171,1.1827,0.4929,1.5254,True,0.608,widening,-25.91,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ct,37.9,0.942,0.8171,0.826,-0.2906,1.3804,False,0.588,widening,-14.76,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,az,29.0,0.344,0.8171,0.2058,-0.484,0.9903,False,0.176,closing,5.59,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,mi,37.8,1.406,0.8171,-0.2563,-1.4918,0.3761,False,0.902,closing,1.44,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,dc,48.7,0.434,0.8171,2.7444,2.4433,2.7444,True,0.255,closing,-86.63,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,hi,45.8,0.186,0.8171,3.5377,3.1949,3.8387,True,0.039,widening,-23.56,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,va,38.1,0.738,0.8171,1.1531,0.2423,1.4743,True,0.49,closing,-5.89,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,md,40.9,0.672,0.8171,1.5972,0.3887,2.0622,True,0.392,closing,-29.51,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,ok,24.6,1.144,0.8171,-2.3755,-2.871,-1.4756,True,0.804,widening,34.94,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
covid,December 28 - January 31,la,33.8,0.412,0.8171,0.7122,0.1212,1.5374,True,0.235,closing,22.36,FAIL,NO_DECISION_MEASUREMENT_CONDITION_FAILED,"measurement condition failed for this window: the perceived-risk leg does not track the benchmark here, so the rule is not actuated. The paper never names a return value for this case; the token is ours.",not applicable,not applicable
